Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
666337eaab4b96159c848bcd,5c9224087a7067000190b119,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:20.468000Z,2024-06-07T16:45:55.109000Z,,2024-06-07T16:45:55.715715Z,335.0,CR9UHRS6,3030,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337eaaceceb4ff7199618,6658b4aadb696fd87fa46bc6,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:10.828000Z,2024-06-07T16:46:24.105000Z,,2024-06-07T16:46:24.803164Z,374.0,CR9UHRS6,16,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337eb6d202e47666dc974,665e31fc6e2f3f209088cbbc,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:15.768000Z,2024-06-07T16:45:56.345000Z,,2024-06-07T16:45:56.889718Z,341.0,CR9UHRS6,18,20,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
666337eb790e64ab1b949936,5c4b987538878c0001c7883b,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:19.479000Z,2024-06-07T16:46:57.554000Z,,2024-06-07T16:46:58.195442Z,399.0,CR9UHRS6,1888,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337ec0915a31f9032cce4,6648a8037ce304073173938a,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:26.588000Z,2024-06-07T16:50:32.177000Z,,2024-06-07T16:54:13.342005Z,606.0,CR9UHRS6,82,36,Male,Mixed,Nigeria,United Kingdom,United Kingdom,English,No,Full-Time
666337ec665424f2b86173b3,665df75005b6bba1195e74fe,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:20.406000Z,2024-06-07T16:48:09.460000Z,,2024-06-07T16:48:10.065131Z,470.0,CR9UHRS6,16,32,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
666337edb13a6880e9b2aa19,6658bfd1eacd7bcadeef89ba,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:13.112000Z,2024-06-07T16:46:52.075000Z,,2024-06-07T16:46:53.471838Z,399.0,CR9UHRS6,17,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
666337ede963e99284837331,6658c28c1429bc1ab0372948,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:22.769000Z,2024-06-07T16:44:55.205000Z,,2024-06-07T16:44:56.484797Z,273.0,CR9UHRS6,22,21,Female,White,United States,United Kingdom,United Kingdom,English,No,Part-Time
666337edfbfab98581715ed2,5b47e287bc06c90001f8b67d,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:13.729000Z,2024-06-07T16:46:01.052000Z,,2024-06-07T16:46:01.959178Z,348.0,CR9UHRS6,3267,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337ee790e64ab1b94993b,660592afae2a8b48bebcb265,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:19.591000Z,2024-06-07T16:45:06.514000Z,,2024-06-07T16:45:07.091746Z,287.0,CR9UHRS6,123,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
666337ee8e2b0242b6617390,63b3377ca1ccdfc7cc567503,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:17.527000Z,2024-06-07T17:09:51.043000Z,,2024-06-07T17:09:51.705024Z,1774.0,CR9UHRS6,805,61,Male,Asian,DATA_EXPIRED,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
666337eec83a1ab460af51ec,577173988445140001a36edb,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:28.717000Z,2024-06-07T16:48:39.815000Z,,2024-06-07T16:48:40.474624Z,492.0,CR9UHRS6,70,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
666337ef61af16db07dd5931,665abe039916896b8700ac59,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:21.736000Z,2024-06-07T16:48:37.777000Z,,2024-06-07T16:48:43.474509Z,497.0,CR9UHRS6,21,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
666337ef8eb7aea11b04d0b8,5c2ebf3e626018000134986f,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:26.030000Z,2024-06-07T16:47:47.373000Z,,2024-06-07T16:47:47.826214Z,442.0,CR9UHRS6,1517,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
666337efbb053f78e3416904,5fde8fc3c0e40a651914c261,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:25.041000Z,2024-06-07T16:48:54.240000Z,,2024-06-07T16:48:55.235707Z,510.0,CR9UHRS6,1441,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
666337f0d3ffa96c06e11b11,5bcda2ee6fd72000014996e4,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:20.847000Z,2024-06-07T16:46:13.337000Z,,2024-06-07T16:46:13.934385Z,353.0,CR9UHRS6,2782,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66633831c5b6f8765b5e6456,647f87dfe5161fce9adc1b97,AWAITING REVIEW,Not Applicable,2024-06-07T16:41:24.775000Z,2024-06-07T17:11:52.564000Z,,2024-06-07T17:11:53.184888Z,1828.0,CR9UHRS6,613,51,Female,Asian,Pakistan,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
666338389736014688829b1e,57ab1dd9082d1f00013d5c3f,AWAITING REVIEW,Not Applicable,2024-06-07T16:41:35.259000Z,2024-06-07T16:49:15.191000Z,,2024-06-07T16:49:17.967261Z,460.0,CR9UHRS6,1854,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66633839573d0980fb9a05a0,617406fbfced12169896d158,AWAITING REVIEW,Not Applicable,2024-06-07T16:41:48.843000Z,2024-06-07T16:50:34.865000Z,,2024-06-07T16:54:20.731184Z,527.0,CR9UHRS6,2036,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666339804c514f521b721eae,63174af7d57182f9bf90c094,AWAITING REVIEW,Not Applicable,2024-06-07T16:46:56.734000Z,2024-06-07T17:03:46.856000Z,,2024-06-07T17:03:47.871927Z,1011.0,CR9UHRS6,2277,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66633a3a4c4f71a2e55ac977,571de12713b1b70012be47f6,AWAITING REVIEW,Not Applicable,2024-06-07T16:50:39.749000Z,2024-06-07T17:13:45.498000Z,,2024-06-07T17:13:46.009940Z,1386.0,CR9UHRS6,3647,68,Male,Asian,India,United Kingdom,United Kingdom,English,No,Part-Time
66633a720a69bdd6faf32212,5f3ec93efbd299158253f283,AWAITING REVIEW,Not Applicable,2024-06-07T16:51:01.473000Z,2024-06-07T16:55:31.012000Z,,2024-06-07T16:56:27.769688Z,270.0,CR9UHRS6,2567,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66633a75a479806cb88fd592,663786f2247e64594870d159,AWAITING REVIEW,Not Applicable,2024-06-07T16:51:12.867000Z,2024-06-07T17:03:36.908000Z,,2024-06-07T17:03:38.338361Z,745.0,CR9UHRS6,84,32,Male,Mixed,Nigeria,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
666340291e208f9165a341c4,58747a3875946e0001ba07cf,AWAITING REVIEW,Not Applicable,2024-06-07T17:15:29.116000Z,2024-06-07T17:19:06.442000Z,,2024-06-07T17:19:07.527148Z,218.0,CR9UHRS6,259,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6663402ae6dd32b143ac428b,62821d51cf0289f22341c231,AWAITING REVIEW,Not Applicable,2024-06-07T17:15:28.599000Z,2024-06-07T17:19:06.512000Z,,2024-06-07T17:19:07.720895Z,218.0,CR9UHRS6,402,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337aa40abb571bd97b6e0,5ae1e99638df950001454b0e,RETURNED,Not Applicable,2024-06-07T16:39:11.536000Z,,,,,,803,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
666337adab4b96159c848bbd,5d8e154af2858200171fdb95,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:19.541000Z,2024-06-07T16:47:27.791000Z,,,489.0,CR9UHRS6,2183,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337aee56c2cc87923c28c,55057a56fdf99b5b566a70bb,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:28.271000Z,2024-06-07T16:45:35.834000Z,,,308.0,CR9UHRS6,3153,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
666337b155799a7805fbf59d,5739859f12d1d8000735c216,RETURNED,Not Applicable,2024-06-07T16:45:49.806000Z,,,,,,3567,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
666337b512e0e30cea59e798,5efa33c4e9f4160ffd817db9,RETURNED,Not Applicable,2024-06-07T16:39:21.053000Z,,,,,,2553,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
666337bfbb053f78e34168f9,5eb12f8510e0ce205e7b25c7,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:39.642000Z,2024-06-07T16:43:24.842000Z,,,226.0,CR9UHRS6,1788,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
666337c9bb053f78e34168ff,6658b5bc0acc6e0ea88982be,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:43.971000Z,2024-06-07T16:44:27.687000Z,,,284.0,CR9UHRS6,18,22,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
666337d594cf8a2ba0662b2b,5b798bd4ae3bc00001387d4c,RETURNED,Not Applicable,2024-06-07T16:50:00.679000Z,,,,,,2072,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
666337d666ce662c7eb2aa18,5c993969c6d15000019bbc4f,TIMED-OUT,Not Applicable,2024-06-07T16:39:54.190000Z,,,,2611.0,,2001,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
666337d99b0166aa5afbf54d,5fbc69b5610c1913f3041a2c,RETURNED,Not Applicable,2024-06-07T16:39:57.920000Z,,,,,,707,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
666337dab6fdafcff644296f,5964e073241f8d0001065056,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:57.853000Z,2024-06-07T16:45:31.944000Z,,,335.0,CR9UHRS6,2923,66,Male,Asian,Uganda,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666337e3455dede9a451eee5,5f615839b063530fd7e1fffc,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:09.515000Z,2024-06-07T16:44:42.313000Z,,,273.0,CR9UHRS6,791,46,Male,White,Italy,United Kingdom,United Kingdom,Italian,No,Full-Time
666337e4ea005547089b50b7,5c91fad394f7e600172f9d4a,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:28.069000Z,2024-06-07T16:45:23.963000Z,,,296.0,CR9UHRS6,1970,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
666337e5e56c2cc87923c2a1,61698a8779cd6c1922b2a204,TIMED-OUT,Not Applicable,2024-06-07T16:40:13.575000Z,,,,2595.0,,1882,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
666337e6fa97925044c2a504,651aba4f4c64d6e7364a5483,RETURNED,Not Applicable,2024-06-07T16:51:00.081000Z,,,,,,356,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
666337eb3eb4aaa7e7e441d9,6658ca2b92efe5c33798f1b4,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:27.473000Z,2024-06-07T16:45:38.570000Z,,,312.0,CR9UHRS6,24,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337fd3a9f49a2dd23c273,665972744c1d2a4e2d030b58,RETURNED,Not Applicable,2024-06-07T16:40:29.918000Z,,,,,,11,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
